Close,SMA14,SMA50,SMA14IND,SMA50IND,Bulls,CCI,DM,OSMA,RSI,Stoch,Decision
1.13973,1.13798,1.12576,0.00030,0.00031,0,120.05,0,0,0,0,WAIT
1.13948,1.13855,1.12614,0.00057,0.00039,0.0005,-20,-0.1,0,0,10,WAIT
1.13888,1.13882,1.12655,0.00028,0.00041,-0.0005,-40,-0.1,0,0,0,SELL
1.14,1.13883,1.12697,0.00000,0.00041,-0.001,60,0,0,0,0,SELL
1.13897,1.13896,1.12740,0.00014,0.00044,0.0005,-80,0,0,0,0,WAIT
1.13663,1.13904,1.12782,0.00008,0.00042,-0.001,-160,-0.1,0,-10,-10,BUY
1.1373,1.13893,1.12822,-0.00012,0.00039,-0.001,60,0,0,0,-10,WAIT
1.13957,1.13892,1.12862,-0.00001,0.00040,0.0015,160,0,0,10,10,SELL
1.13826,1.13890,1.12907,-0.00002,0.00045,0,-80,-0.1,0,-10,10,STRONGSELL
1.13824,1.13878,1.12951,-0.00012,0.00045,-0.001,0,0.1,0,0,10,SELL
1.13717,1.13871,1.12991,-0.00006,0.00039,-0.0005,-60,0,0,0,-10,STRONGBUY
1.1349,1.13858,1.13029,-0.00013,0.00039,-0.0005,-100,-0.1,0,-10,-20,STRONGBUY
1.13653,1.13818,1.13068,-0.00041,0.00038,0,100,0,0,10,0,STRONGBUY
1.1414,1.13805,1.13108,-0.00013,0.00040,0.0055,240,0.2,0,10,10,WAIT
1.13979,1.13836,1.13157,0.00031,0.00049,-0.001,-80,0,0.0005,-10,10,SELL
1.14113,1.13837,1.13203,0.00000,0.00046,-0.0015,40,0,0,0,10,STRONGSELL
1.14059,1.13848,1.13252,0.00012,0.00049,-0.0005,-20,0,0,0,0,STRONGSELL
1.13864,1.13861,1.13301,0.00012,0.00049,0.0045,-80,0,0,0,-10,WAIT
1.13772,1.13851,1.13347,-0.00010,0.00046,-0.005,-40,0,0,0,-20,WAIT
1.13754,1.13842,1.13390,-0.00009,0.00043,-0.0005,-20.05,0,0,0,-20,SELL
1.13767,1.13848,1.13431,0.00006,0.00041,-0.0015,20.05,0,0,0,0,WAIT
1.13678,1.13851,1.13470,0.00003,0.00039,0,-40,0,-0.0005,-10,10,WAIT
1.13641,1.13831,1.13505,-0.00020,0.00035,-0.0005,0,0,0,0,0,STRONGBUY
1.13862,1.13818,1.13539,-0.00013,0.00034,0.002,80,0.1,0,10,10,WAIT
1.1363,1.13821,1.13577,0.00003,0.00038,0,-80,0,0,-10,10,STRONGBUY
1.14068,1.13814,1.13611,-0.00006,0.00035,0.00245,160,0.1,0.0005,10,10,WAIT
1.13949,1.13856,1.13657,0.00041,0.00045,-0.00145,-60,0,0,0,0,WAIT
1.13955,1.13877,1.13693,0.00021,0.00036,0.0005,20,-0.1,0.0005,0,10,BUY
1.141,1.13864,1.13719,-0.00013,0.00026,0.00095,60,0.1,0,0,0,WAIT
1.13924,1.13872,1.13743,0.00009,0.00024,0.00016,-80,-0.1,0,0,-10,BUY
1.14112,1.13859,1.13762,-0.00013,0.00019,-0.00111,100,0,0,0,0,WAIT
1.14133,1.13863,1.13785,0.00004,0.00023,0.0025,-20,0.1,0,0,-10,WAIT
1.14097,1.13882,1.13804,0.00019,0.00019,-0.003,-20,0,0,0,0,BUY
1.14101,1.13905,1.13824,0.00023,0.00020,-0.001,-20,0.1,0,0,0,SELL
1.14081,1.13930,1.13842,0.00025,0.00018,0.0005,-20,0,0,0,-10,STRONGSELL
1.1433,1.13952,1.13856,0.00022,0.00014,0.0045,100,0.1,0,10,10,STRONGSELL
1.13823,1.13999,1.13877,0.00047,0.00021,-0.003,-240,-0.1,-0.0005,-20,-20,WAIT
1.13752,1.14012,1.13890,0.00013,0.00013,-0.003,-20,-0.2,0,0,-10,WAIT
1.13835,1.14004,1.13894,-0.00008,0.00004,0,20,0,0,0,0,STRONGSELL
1.13802,1.14019,1.13893,0.00015,-0.00001,-0.0005,0,0,-0.0005,0,0,STRONGSELL
1.1367,1.14000,1.13893,-0.00019,0.00000,-0.0005,-40,0,0,0,0,STRONGSELL
1.13372,1.13980,1.13890,-0.00020,-0.00002,-0.001,-60,-0.1,0,-10,0,STRONGSELL
1.13125,1.13938,1.13881,-0.00042,-0.00009,-0.0015,-10,-0.1,-0.0005,0,-10,STRONGSELL
1.12867,1.13868,1.13869,-0.00070,-0.00012,-0.00057,10,0,-0.0005,-10,0,SELL
1.12723,1.13793,1.13846,-0.00076,-0.00022,-0.00193,20,0,0,0,0,WAIT
1.12657,1.13694,1.13821,-0.00099,-0.00025,0.00025,40,-0.1,0,0,-10,BUY
1.12614,1.13588,1.13796,-0.00105,-0.00025,-0.00025,20,0,0,0,0,WAIT
1.12678,1.13482,1.13770,-0.00106,-0.00026,0.001,20,0,0,0,10,WAIT
1.12758,1.13381,1.13743,-0.00102,-0.00028,0.00275,20,0,0.0005,10,20,SELL
1.12616,1.13286,1.13721,-0.00094,-0.00021,-0.00025,0,-0.1,0,-10,10,WAIT
1.12663,1.13164,1.13699,-0.00122,-0.00022,-0.0005,0,0,0.0005,10,10,WAIT
1.1255,1.13081,1.13673,-0.00083,-0.00026,0,0,0,0,-10,-10,BUY
1.12623,1.12995,1.13645,-0.00086,-0.00028,0,19.95,0,0.0005,10,0,STRONGBUY
1.12645,1.12908,1.13620,-0.00087,-0.00025,0.001,0,0,0,0,-10,BUY
1.12742,1.12826,1.13593,-0.00083,-0.00027,0.003,40.05,0.1,0.0005,0,10,BUY
1.12974,1.12760,1.13570,-0.00066,-0.00023,0.0015,140,0.1,0,10,20,SELL
1.12827,1.12731,1.13556,-0.00028,-0.00014,-0.0005,-40,0.2,0.0005,0,0,BUY
1.12947,1.12710,1.13538,-0.00021,-0.00018,-0.0005,60,0,0,0,0,BUY
1.12862,1.12716,1.13518,0.00006,-0.00020,-0.001,-60,0,0,0,-10,STRONGBUY
1.13015,1.12725,1.13498,0.00010,-0.00019,0.001,60,0.1,0,0,10,BUY
1.13069,1.12751,1.13482,0.00026,-0.00016,0.001,-20,0,0.0005,0,0,WAIT
1.13243,1.12784,1.13469,0.00032,-0.00013,0.00081,40,0.1,0,10,10,WAIT
1.13119,1.12824,1.13464,0.00040,-0.00005,-0.00031,-80,0,0,0,0,BUY
1.131,1.12850,1.13454,0.00026,-0.00011,-0.0015,-20,0,-0.00025,0,0,STRONGBUY
1.13236,1.12884,1.13433,0.00035,-0.00021,0.0005,40,0,-0.00025,0,-10,STRONGBUY
1.13326,1.12925,1.13418,0.00041,-0.00015,0.00148,20,0.1,0.00025,0,10,BUY
1.13535,1.12981,1.13402,0.00055,-0.00016,0.00102,40,0,0.00025,10,10,WAIT
1.13755,1.13046,1.13392,0.00065,-0.00010,0.0015,20,0,0,0,0,SELL
1.13575,1.13125,1.13390,0.00079,-0.00002,-0.0005,-80,0,0,0,0,WAIT
1.13573,1.13185,1.13386,0.00060,-0.00004,-0.0025,-20,0,0,0,-10,WAIT
1.13608,1.13227,1.13382,0.00043,-0.00004,0.00063,0,0,-0.0005,0,-10,STRONGSELL
1.13654,1.13283,1.13379,0.00056,-0.00003,-0.00113,0,-0.1,0,0,-10,STRONGSELL
1.13656,1.13334,1.13378,0.00050,0.00000,0.002,-20,0.1,0,0,0,STRONGSELL
1.13269,1.13390,1.13379,0.00057,0.00000,-0.002,-120.05,-0.2,-0.0005,-20,-25,STRONGSELL
1.12952,1.13408,1.13367,0.00018,-0.00012,-0.0035,-79.95,-0.1,-0.0005,0,-15,WAIT
1.12985,1.13400,1.13353,-0.00008,-0.00014,-0.0015,20,0,-0.0005,0,-10,STRONGBUY
1.12924,1.13382,1.13332,-0.00018,-0.00022,0,0,0,0,0,0,WAIT
1.12926,1.13368,1.13311,-0.00014,-0.00021,0.0015,0,0,0,0,0,WAIT
1.13758,1.13355,1.13290,-0.00012,-0.00021,0.008,200,0.1,0.0005,20,30,STRONGSELL
1.12975,1.13393,1.13284,0.00037,-0.00007,-0.0005,-180,0,-0.0005,-20,0,WAIT
1.1286,1.13368,1.13265,-0.00025,-0.00019,-0.0085,0,-0.1,0,0,0,SELL
1.12975,1.13319,1.13240,-0.00048,-0.00025,0,39.95,0,0,0,-20,STRONGSELL
1.12942,1.13264,1.13216,-0.00056,-0.00023,0.0015,0,0,0,0,0,STRONGSELL
1.12729,1.13218,1.13193,-0.00045,-0.00023,0,-39.95,0,0,0,0,STRONGSELL
1.12559,1.13158,1.13166,-0.00060,-0.00027,-0.0015,-40,-0.1,0,-10,0,SELL
1.12227,1.13083,1.13135,-0.00075,-0.00030,-0.0005,-70,0,-0.0005,0,-10,BUY
1.12154,1.12981,1.13093,-0.00102,-0.00042,-0.002,10,-0.1,0,0,0,STRONGBUY
1.12268,1.12874,1.13060,-0.00107,-0.00033,0.0007,60,0.1,0,0,0,BUY
1.12409,1.12802,1.13030,-0.00072,-0.00030,0.0013,60,0.1,0,0,10,BUY
1.12554,1.12764,1.13002,-0.00039,-0.00029,0.002,40,0,0.0005,10,20,BUY
1.125,1.12733,1.12977,-0.00031,-0.00025,0.0005,-20.05,0,0.0005,0,20,BUY
1.12657,1.12703,1.12953,-0.00030,-0.00023,0.001,40.05,0,0,0,20,WAIT
1.1266,1.12683,1.12939,-0.00019,-0.00014,0,20,-0.2,0.0005,0,0,BUY
1.1265,1.12605,1.12930,-0.00078,-0.00009,-0.0005,20,0,0,0,0,STRONGBUY
1.12623,1.12582,1.12926,-0.00023,-0.00004,0.0005,0,0,0.0005,0,-10,STRONGBUY
1.12924,1.12565,1.12924,-0.00017,-0.00002,0.002,100,0.1,0,10,10,WAIT
1.1307,1.12561,1.12929,-0.00004,0.00005,0.0015,40,0.1,0,0,0,WAIT
1.12947,1.12570,1.12938,0.00009,0.00009,0.0015,-60,0.1,0.0005,0,-10,WAIT
1.1295,1.12586,1.12943,0.00016,0.00005,-0.004,-20,0,-0.0005,0,-10,BUY
1.1303,1.12614,1.12947,0.00028,0.00004,0,20,0.2,0,0,-10,BUY
1.12964,1.12671,1.12955,0.00057,0.00008,0.0005,-40,0,0,0,0,BUY
1.13213,1.12729,1.12962,0.00058,0.00006,0.0015,60,0,0,0,10,WAIT
1.13153,1.12797,1.12975,0.00067,0.00013,-0.0015,-40,0,0,0,0,WAIT
1.13238,1.12850,1.12985,0.00053,0.00011,0.0005,20,0,0,0,20,BUY
1.13191,1.12899,1.12997,0.00049,0.00012,0.003,-20,-0.1,0,0,-10,STRONGBUY
1.13101,1.12948,1.13006,0.00049,0.00009,-0.0035,-40,0,0,0,-10,STRONGBUY
1.13356,1.12980,1.13009,0.00032,0.00003,0.0011,80,-0.1,0,10,0,WAIT
1.13581,1.13029,1.13019,0.00050,0.00011,0.00165,60,0.1,0,0,10,WAIT
1.13452,1.13096,1.13032,0.00066,0.00013,-0.00075,-60,0,0,0,10,BUY
1.13367,1.13155,1.13044,0.00059,0.00012,-0.002,-60,-0.1,0,-10,0,STRONGBUY
1.13509,1.13187,1.13051,0.00032,0.00007,0.00104,40,0,0,10,0,BUY
1.1363,1.13218,1.13060,0.00031,0.00009,-8E-05,20,-0.1,0,0,0,STRONGBUY
1.13938,1.13267,1.13067,0.00049,0.00008,0.00204,60,0.1,0,0,10,STRONGBUY
1.13779,1.13337,1.13084,0.00071,0.00016,0.0015,-80,0,0,0,0,STRONGBUY
1.14143,1.13391,1.13097,0.00054,0.00014,0.0005,80,0.1,0,0,0,STRONGBUY
1.144,1.13475,1.13115,0.00084,0.00018,0.0015,0,0,0.0005,10,-10,BUY
1.14504,1.13560,1.13137,0.00085,0.00021,-0.00125,-40,0,0,0,10,BUY
1.14742,1.13656,1.13156,0.00096,0.00019,0.00125,0,0,0,0,0,WAIT
1.14661,1.13764,1.13176,0.00107,0.00020,-0.001,-40,0.1,0,0,10,STRONGBUY
1.14785,1.13869,1.13198,0.00105,0.00022,-0.001,0,-0.1,0,0,0,STRONGBUY
1.14833,1.13989,1.13222,0.00120,0.00024,0.001,0,0.1,0,0,-10,STRONGBUY
nan,1.14095,1.13247,0.00106,0.00025,0.00425,20,0,0,10,0,WAIT
1.15331,1.14213,1.13278,0.00118,0.00032,-0.00375,0,0,0,0,0,STRONGBUY
1.15337,1.14347,1.13312,0.00134,0.00033,-0.0005,-20,0.1,0,0,10,BUY
1.15321,1.14488,1.13353,0.00141,0.00041,-0.001,-20,0,-0.0005,0,0,WAIT
1.15922,1.14617,1.13400,0.00129,0.00047,0.00525,80,0,0.0005,0,-10,STRONGSELL
1.15533,1.14781,1.13459,0.00164,0.00059,0,-80,0,-0.0005,-10,-10,STRONGSELL
1.15263,1.14895,1.13511,0.00114,0.00052,-0.00575,-40,-0.2,-0.0005,-10,-20,STRONGSELL
1.14949,1.15001,1.13558,0.00106,0.00047,-0.0025,-80,0,-0.0005,-10,-40,WAIT
1.15047,1.15058,1.13582,0.00058,0.00024,-0.0035,20,-0.1,-0.0005,0,0,SELL
1.1487,1.15105,1.13623,0.00046,0.00041,0.0005,-40.05,0,-0.0005,0,-10,WAIT
1.14887,1.15131,1.13664,0.00026,0.00040,0.0005,-19.95,-0.1,0,0,10,WAIT
1.1493,1.15141,1.13702,0.00010,0.00038,0.0015,19.95,0.1,-0.0005,0,0,WAIT
1.14967,1.15160,1.13742,0.00019,0.00040,-0.001,0,0,0,0,20,SELL
1.14855,1.15173,1.13786,0.00013,0.00045,-0.0015,-39.95,0,0,0,0,STRONGSELL
1.14848,1.15175,1.13832,0.00002,0.00046,-0.001,20,-0.1,0.0005,0,0,STRONGSELL
1.14837,1.15147,1.13885,-0.00028,0.00052,0.0005,0,0,0,0,-10,STRONGSELL
1.14379,1.15112,1.13938,-0.00035,0.00054,0.0005,-100,-0.1,-0.0005,-10,-10,STRONGSELL
1.14339,1.15043,1.13981,-0.00068,0.00042,-0.004,20,-0.1,0,0,0,STRONGSELL
1.14115,1.14973,1.14019,-0.00070,0.00039,0,-40,-0.2,0,-10,0,WAIT
1.14048,1.14844,1.14050,-0.00129,0.00031,-0.0015,40,0,-0.0005,0,10,BUY
1.13963,1.14738,1.14081,-0.00106,0.00031,0,20,0,0,0,-10,STRONGBUY
1.14028,1.14645,1.14107,-0.00093,0.00026,0.00112,40,0,0.0005,0,0,BUY
1.14221,1.14580,1.14135,-0.00066,0.00027,0.00213,39.95,0.1,0,10,10,SELL
1.14354,1.14521,1.14166,-0.00059,0.00031,0.00533,20.05,0.2,0.0005,0,20,STRONGSELL
1.14243,1.14484,1.14201,-0.00037,0.00035,-0.00358,-20.05,0,0.0005,0,0,SELL
1.14009,1.14438,1.14227,-0.00046,0.00026,-0.001,-39.95,-0.1,0,-10,-10,WAIT
1.13832,1.14372,1.14246,-0.00066,0.00019,-0.002,-20,0,0,0,-20,BUY
1.14115,1.14291,1.14264,-0.00081,0.00018,0.0015,80,0.1,0,10,0,SELL
1.13933,1.14238,1.14287,-0.00053,0.00023,0.001,-60,0,0.0005,0,0,SELL
1.14021,1.14173,1.14305,-0.00065,0.00018,-0.001,39.95,0,0,0,20,SELL
1.13905,1.14114,1.14326,-0.00058,0.00021,0.001,-39.95,0.1,0,0,0,SELL
1.13806,1.14080,1.14340,-0.00034,0.00014,-0.0015,-40,0,0,-10,0,BUY
1.13842,1.14042,1.14353,-0.00038,0.00013,0,40,0.2,0,10,-10,SELL
1.13735,1.14023,1.14365,-0.00019,0.00012,0.001,-40,0,0,-10,-10,WAIT
1.13947,1.14001,1.14376,-0.00022,0.00011,0.001,100,0,0,10,10,SELL
1.13739,1.13999,1.14393,-0.00001,0.00017,-0.0005,-80,-0.1,0,-10,10,WAIT
1.13815,1.13979,1.14401,-0.00021,0.00008,0.0015,40,0,0,10,10,WAIT
1.13717,1.13950,1.14405,-0.00029,0.00005,-0.002,-40,-0.2,0,0,-10,BUY
1.13725,1.13904,1.14411,-0.00045,0.00005,0,20,0,0,0,0,STRONGBUY
1.13799,1.13867,1.14418,-0.00037,0.00007,0.001,60,0.1,0.0005,0,0,STRONGBUY
1.13894,1.13852,1.14424,-0.00015,0.00006,0.0005,60,0.1,0,0,10,STRONGBUY
1.14058,1.13857,1.14429,0.00004,0.00005,0.002,120,0,0,10,10,BUY
1.1432,1.13853,1.14431,-0.00004,0.00002,0.002,40,0.1,0.0005,0,20,WAIT
1.14251,1.13880,1.14442,0.00028,0.00011,-0.00088,-20,0,0,0,0,SELL
1.1428,1.13897,1.14444,0.00016,0.00002,-0.00162,-40,0,0.00025,0,0,SELL
1.14232,1.13923,1.14442,0.00027,-0.00002,0,-40,0,-0.00025,0,-10,STRONGSELL
1.14077,1.13954,1.14436,0.00030,-0.00005,-0.0005,-60,-0.1,0,-10,-10,STRONGSELL
1.14045,1.13971,1.14423,0.00017,-0.00013,-0.001,-20,-0.1,0,0,-10,STRONGSELL
1.1386,1.13993,1.14411,0.00022,-0.00012,0.0005,-60.05,0,-0.0005,0,-20,SELL
1.13766,1.13987,1.14392,-0.00006,-0.00019,-0.0025,-19.95,0,-0.0005,0,0,SELL
1.13732,1.13989,1.14371,0.00002,-0.00021,-0.0005,-20,0,0,-10,-10,STRONGSELL
1.13732,1.13983,1.14341,-0.00006,-0.00030,0,0,0,0,0,0,STRONGSELL
1.13508,1.13984,1.14309,0.00001,-0.00032,0.0005,-60,-0.1,-0.0005,0,0,STRONGSELL
1.13168,1.13968,1.14272,-0.00015,-0.00037,-0.001,-40,-0.1,0,-10,0,SELL
1.12939,1.13923,1.14229,-0.00045,-0.00043,-0.00133,0,-0.1,-0.0005,0,0,BUY
1.13088,1.13855,1.14170,-0.00068,-0.00060,-0.0004,60,-0.1,0,10,0,BUY
1.13031,1.13786,1.14121,-0.00069,-0.00049,0.00073,20,-0.1,0,-10,10,STRONGBUY
1.13096,1.13694,1.14076,-0.00092,-0.00045,0,20,0,0,10,0,BUY
1.13214,1.13611,1.14039,-0.00082,-0.00037,0.002,39.95,0.05,0.0005,0,20,WAIT
1.13359,1.13535,1.14002,-0.00076,-0.00037,0.0015,20.05,0.05,0.0005,10,20,SELL
1.13277,1.13473,1.13972,-0.00062,-0.00030,0,0,0,0,-10,10,SELL
1.13193,1.13415,1.13940,-0.00057,-0.00032,-0.001,-20.05,0,0.0005,0,-10,WAIT
1.13174,1.13355,1.13905,-0.00061,-0.00035,-0.0005,20.05,0.1,0,0,-20,WAIT
1.13151,1.13306,1.13869,-0.00049,-0.00036,0.0005,0,0,0,0,-10,BUY
1.1324,1.13262,1.13835,-0.00044,-0.00034,0.0015,40,0.1,0,10,0,SELL
1.13105,1.13226,1.13803,-0.00035,-0.00032,-0.0005,-60.05,-0.1,0,-10,-10,WAIT
1.13315,1.13182,1.13768,-0.00045,-0.00035,0.0015,160.05,0.2,0,10,20,STRONGSELL
1.13118,1.13168,1.13747,-0.00014,-0.00021,-0.001,-140,0.1,0,-10,-10,STRONGSELL
1.13078,1.13164,1.13723,-0.00004,-0.00024,-0.0015,-60,0.1,0,0,0,STRONGSELL
1.12851,1.13174,1.13702,0.00010,-0.00021,0,-110,-0.1,0,0,-20,WAIT
1.12626,1.13157,1.13678,-0.00017,-0.00024,-0.0015,0,-0.1,-0.0005,-10,-10,STRONGSELL
1.12741,1.13128,1.13651,-0.00029,-0.00027,0.0005,50,0,0,10,10,STRONGSELL
1.12802,1.13103,1.13626,-0.00025,-0.00026,0.0005,60,-0.1,0,0,10,STRONGSELL
1.12158,1.13074,1.13597,-0.00029,-0.00028,0.0015,-110,-0.1,-0.0005,-10,-10,WAIT
1.12256,1.12988,1.13553,-0.00086,-0.00044,-0.006,50,0,0,0,0,STRONGSELL
1.12181,1.12915,1.13514,-0.00073,-0.00040,0.00125,20,0,0,0,-10,SELL
1.12252,1.12843,1.13477,-0.00072,-0.00037,0.00073,20,0,0,10,10,SELL
1.11809,1.12777,1.13445,-0.00066,-0.00032,0.00052,-40,0,0,-10,0,BUY
1.12076,1.12681,1.13399,-0.00096,-0.00046,0.001,60,-0.1,0,10,0,WAIT
1.12019,1.12598,1.13362,-0.00083,-0.00037,-0.001,0,0,0,0,10,BUY
1.11983,1.12520,1.13322,-0.00078,-0.00040,0,20,-0.1,0,0,20,BUY
1.12006,1.12425,1.13284,-0.00095,-0.00038,0.001,0,0,0.0005,0,0,BUY
1.12207,1.12346,1.13248,-0.00079,-0.00036,0.002,60,0.1,0.0005,0,10,WAIT
1.1222,1.12283,1.13215,-0.00062,-0.00033,0,0,0.1,0,0,10,WAIT
1.12124,1.12238,1.13185,-0.00045,-0.00030,0.001,-20,0.1,0,0,0,BUY
1.12217,1.12202,1.13148,-0.00036,-0.00036,-0.0005,60,0,0.0005,10,0,SELL
1.12242,1.12165,1.13118,-0.00037,-0.00030,0.0005,40,0,0,0,-10,SELL
1.1231,1.12125,1.13086,-0.00040,-0.00031,0.001,40,0.2,0,0,10,SELL
1.121,1.12136,1.13058,0.00011,-0.00028,-0.0005,-120,-0.1,0,-10,-10,WAIT
1.11998,1.12125,1.13026,-0.00011,-0.00032,-0.0015,-60,0,0,0,-20,BUY
1.121,1.12112,1.12990,-0.00013,-0.00036,-0.0005,60,-0.1,0,10,-10,WAIT
1.1219,1.12101,1.12954,-0.00011,-0.00036,0.002,60,0.2,0,0,10,STRONGSELL
1.12121,1.12128,1.12916,0.00027,-0.00037,-0.001,-60,0,0,0,10,STRONGSELL
1.1213,1.12131,1.12872,0.00003,-0.00044,-0.0005,0,0,-0.0005,0,10,STRONGSELL
1.11783,1.12139,1.12830,0.00008,-0.00042,0.0015,-190,-0.1,0,-10,-20,STRONGSELL
1.11603,1.12125,1.12780,-0.00014,-0.00050,-0.003,0,0,-0.0005,0,-10,SELL
1.1149,1.12096,1.12727,-0.00029,-0.00053,-0.0015,10,-0.1,0,-10,-10,WAIT
1.11393,1.12045,1.12676,-0.00051,-0.00052,-0.001,20,0,-0.0005,0,-10,WAIT
1.11383,1.11986,1.12623,-0.00059,-0.00053,0,40,-0.1,0,0,0,WAIT
1.11498,1.11933,1.12573,-0.00053,-0.00050,0.002,40,0.1,0,10,10,WAIT
1.11461,1.11882,1.12528,-0.00051,-0.00045,0.0005,20,0,0.0005,0,10,WAIT
1.11465,1.11826,1.12482,-0.00056,-0.00045,0,0,-0.1,0,0,20,BUY
1.11586,1.11765,1.12437,-0.00060,-0.00045,0.0015,40,0.1,0,0,20,BUY
1.11539,1.11729,1.12399,-0.00037,-0.00038,0,0,0,0.0005,0,0,BUY
1.11701,1.11696,1.12366,-0.00033,-0.00033,0.0015,40,0.1,0,10,10,BUY
1.11796,1.11667,1.12341,-0.00028,-0.00025,0.0005,40,0,0.0005,0,10,WAIT
1.11778,1.11639,1.12315,-0.00028,-0.00026,0,20,0,0,0,0,BUY
1.12,1.11615,1.12290,-0.00025,-0.00025,0.001,100,0,0,10,0,WAIT
1.11753,1.11605,1.12268,-0.00009,-0.00022,0.0015,-100,0.1,0,-10,-20,BUY
1.11927,1.11603,1.12239,-0.00002,-0.00029,-0.0025,40,0.1,0,10,0,SELL
1.11915,1.11626,1.12211,0.00023,-0.00029,0.0005,-20,0.1,0,0,-10,STRONGSELL
1.11884,1.11657,1.12183,0.00030,-0.00027,-0.001,-20,0,0,-10,0,STRONGSELL
1.11806,1.11692,1.12157,0.00035,-0.00026,0.001,-40,0,0,0,-10,STRONGSELL
1.1156,1.11722,1.12130,0.00030,-0.00027,-0.0015,-100,-0.2,-0.0005,0,-20,STRONGSELL
1.11365,1.11727,1.12098,0.00004,-0.00032,-0.0015,-80,-0.1,0,-10,-10,STRONGSELL
1.1113,1.11720,1.12060,-0.00007,-0.00037,-0.001,-50,0,-0.0005,0,-10,BUY
1.11027,1.11696,1.12021,-0.00024,-0.00039,-0.0025,30,-0.1,-0.0005,-10,0,STRONGBUY
1.11049,1.11656,1.11975,-0.00040,-0.00046,0,40,0,0,10,0,BUY
1.11338,1.11621,1.11934,-0.00035,-0.00041,0.0035,79.95,0.1,0,10,10,WAIT
1.11394,1.11595,1.11899,-0.00026,-0.00035,0.0005,20.05,0,0.0005,0,30,WAIT
1.11338,1.11566,1.11870,-0.00029,-0.00029,0.0005,-20.05,0,0,0,30,WAIT
1.1138,1.11535,1.11844,-0.00031,-0.00026,-0.0005,20.05,0,0,0,10,WAIT
1.11473,1.11490,1.11817,-0.00044,-0.00027,0.001,40,-0.1,0.0005,0,0,WAIT
1.11328,1.11470,1.11790,-0.00020,-0.00027,0.0005,-40,0,0,0,-10,WAIT
1.11337,1.11428,1.11774,-0.00043,-0.00017,-0.00175,20,0,0,0,-20,WAIT
1.11539,1.11386,1.11755,-0.00041,-0.00018,0.00275,100,0.1,0,0,-10,SELL
1.11384,1.11362,1.11742,-0.00025,-0.00013,0.001,-60,0,0,0,0,SELL
1.11303,1.11332,1.11725,-0.00030,-0.00017,-0.003,-40,0.1,0,0,-10,BUY
1.1125,1.11313,1.11715,-0.00018,-0.00010,-0.0005,-20,0.1,0,0,-10,STRONGBUY
1.11236,1.11305,1.11698,-0.00008,-0.00017,-0.0005,-20.05,0,0,0,-10,STRONGBUY
1.11547,1.11313,1.11683,0.00008,-0.00016,0.003,200.05,0.2,0,10,20,STRONGBUY
1.11775,1.11350,1.11674,0.00037,-0.00009,0.002,40,0,0.0005,0,30,BUY
1.11732,1.11402,1.11669,0.00052,-0.00005,-0.001,-40,-0.1,0,0,20,STRONGBUY
1.11869,1.11430,1.11660,0.00028,-0.00009,0.001,20,0.1,0,10,0,BUY
1.11934,1.11464,1.11653,0.00034,-0.00007,-0.00038,-20,0,0.0005,0,10,WAIT
1.12049,1.11506,1.11649,0.00043,-0.00004,0.00088,0,0,0,0,0,STRONGSELL
1.12103,1.11554,1.11646,0.00048,-0.00003,0,-20,0,0,0,-10,STRONGSELL
1.11884,1.11599,1.11643,0.00045,-0.00003,-0.0005,-60,-0.1,0,-10,-10,STRONGSELL
1.11559,1.11639,1.11634,0.00040,-0.00009,-0.002,-100,-0.1,-0.0005,-10,-30,WAIT
1.1151,1.11655,1.11624,0.00016,-0.00011,-0.003,0,0,-0.0005,0,-30,WAIT
1.11435,1.11653,1.11614,-0.00002,-0.00010,0,-20.05,-0.1,-0.0005,0,-10,STRONGBUY
1.1157,1.11656,1.11601,0.00004,-0.00013,0,20.05,0.1,0,0,10,STRONGBUY
1.11483,1.11675,1.11588,0.00019,-0.00012,0.0005,-40,0,0,0,0,STRONGBUY
1.12867,1.11692,1.11575,0.00017,-0.00013,0.01275,260,0,0.0005,30,50,STRONGBUY
1.1326,1.11808,1.11590,0.00117,0.00015,0.005,0,0,0.001,0,20,BUY
1.13662,1.11931,1.11620,0.00122,0.00030,0,0,0,0.001,0,10,WAIT
1.13455,1.12066,1.11661,0.00135,0.00041,-0.005,-60,0,0.0005,0,0,WAIT
1.13413,1.12189,1.11700,0.00123,0.00039,-0.00275,-20,0,0,0,0,STRONGBUY
1.13574,1.12299,1.11741,0.00110,0.00040,0,-20,0,0,0,-10,WAIT
1.13484,1.12416,1.11784,0.00117,0.00044,-0.001,-20,0,-0.0005,0,0,WAIT
1.13776,1.12519,1.11824,0.00103,0.00040,0.0005,20,0,0,0,-10,SELL
1.13528,1.12638,1.11870,0.00119,0.00046,0,-40,0,-0.001,-10,-20,BUY
1.13566,1.12755,1.11912,0.00117,0.00041,-0.003,0,0.1,-0.0005,0,0,WAIT
1.13569,1.12899,1.11951,0.00143,0.00040,-0.001,0,0,0,0,-10,WAIT
1.13642,1.13046,1.11992,0.00147,0.00041,0,0,0,-0.0005,0,0,WAIT
1.13647,1.13204,1.12031,0.00158,0.00039,0,0,0,0,0,10,WAIT
1.13483,1.13352,1.12068,0.00148,0.00037,-0.00145,-60,0,-0.0005,0,-10,BUY
1.13555,1.13495,1.12102,0.00143,0.00034,-0.00055,20,0.1,-0.0005,0,-10,BUY
